time,begins at 1986 00h00 (1986-2015)
18-04-11 22:43,0.34
18-04-11 23:43,0.311
19-04-11 0:43,0.264
19-04-11 1:43,0.219
19-04-11 2:43,0.169
19-04-11 3:43,0.121
19-04-11 4:43,0.084
19-04-11 5:43,0.042
19-04-11 6:43,0.015
19-04-11 7:43,0.008
19-04-11 8:43,0.007
19-04-11 9:43,0.006
19-04-11 10:43,0.003
19-04-11 11:43,0
19-04-11 12:43,0
19-04-11 13:43,0
19-04-11 14:43,0
19-04-11 15:43,0
19-04-11 16:43,0
19-04-11 17:43,0.012
19-04-11 18:43,0.058
19-04-11 19:43,0.111
19-04-11 20:43,0.122
19-04-11 21:43,0.103
19-04-11 22:43,0.074
19-04-11 23:43,0.044
20-04-11 0:43,0.021
20-04-11 1:43,0.01
20-04-11 2:43,0.004
20-04-11 3:43,0.001
20-04-11 4:43,0
20-04-11 5:43,0.003
20-04-11 6:43,0.004
20-04-11 7:43,0.004
20-04-11 8:43,0.01
20-04-11 9:43,0.018
20-04-11 10:43,0.012
20-04-11 11:43,0.006
20-04-11 12:43,0.003
20-04-11 13:43,0.002
20-04-11 14:43,0.003
20-04-11 15:43,0.007
20-04-11 16:43,0.03
20-04-11 17:43,0.103
20-04-11 18:43,0.201
20-04-11 19:43,0.276
20-04-11 20:43,0.308
20-04-11 21:43,0.288
20-04-11 22:43,0.247
20-04-11 23:43,0.194
21-04-11 0:43,0.145
21-04-11 1:43,0.104
21-04-11 2:43,0.055
21-04-11 3:43,0.027
21-04-11 4:43,0.016
21-04-11 5:43,0.01
21-04-11 6:43,0.004
21-04-11 7:43,0.003
21-04-11 8:43,0.005
21-04-11 9:43,0.007
21-04-11 10:43,0.005
21-04-11 11:43,0.001
21-04-11 12:43,0
21-04-11 13:43,0.001
21-04-11 14:43,0.001
21-04-11 15:43,0.001
21-04-11 16:43,0
21-04-11 17:43,0
21-04-11 18:43,0.002
21-04-11 19:43,0.004
21-04-11 20:43,0.006
21-04-11 21:43,0.009
21-04-11 22:43,0.009
21-04-11 23:43,0.01
22-04-11 0:43,0.011
22-04-11 1:43,0.014
22-04-11 2:43,0.013
22-04-11 3:43,0.015
22-04-11 4:43,0.03
22-04-11 5:43,0.052
22-04-11 6:43,0.052
22-04-11 7:43,0.059
22-04-11 8:43,0.099
22-04-11 9:43,0.138
22-04-11 10:43,0.121
22-04-11 11:43,0.07
22-04-11 12:43,0.026
22-04-11 13:43,0.007
22-04-11 14:43,0.001
22-04-11 15:43,0.001
22-04-11 16:43,0.001
22-04-11 17:43,0.001
22-04-11 18:43,0.008
22-04-11 19:43,0.022
22-04-11 20:43,0.046
22-04-11 21:43,0.068
22-04-11 22:43,0.079
22-04-11 23:43,0.08
23-04-11 0:43,0.081
23-04-11 1:43,0.086
23-04-11 2:43,0.052
23-04-11 3:43,0.022
23-04-11 4:43,0.011
23-04-11 5:43,0.005
23-04-11 6:43,0.001
23-04-11 7:43,0
23-04-11 8:43,0.004
23-04-11 9:43,0.017
23-04-11 10:43,0.029
23-04-11 11:43,0.033
23-04-11 12:43,0.04
23-04-11 13:43,0.061
23-04-11 14:43,0.088
23-04-11 15:43,0.111
23-04-11 16:43,0.199
23-04-11 17:43,0.295
23-04-11 18:43,0.339
23-04-11 19:43,0.327
23-04-11 20:43,0.29
23-04-11 21:43,0.238
23-04-11 22:43,0.192
23-04-11 23:43,0.139
24-04-11 0:43,0.098
24-04-11 1:43,0.068
24-04-11 2:43,0.045
24-04-11 3:43,0.033
24-04-11 4:43,0.028
24-04-11 5:43,0.022
24-04-11 6:43,0.012
24-04-11 7:43,0.008
24-04-11 8:43,0.009
24-04-11 9:43,0.01
24-04-11 10:43,0.011
24-04-11 11:43,0.013
24-04-11 12:43,0.024
24-04-11 13:43,0.06
24-04-11 14:43,0.116
24-04-11 15:43,0.176
24-04-11 16:43,0.24
24-04-11 17:43,0.303
24-04-11 18:43,0.311
24-04-11 19:43,0.271
24-04-11 20:43,0.213
24-04-11 21:43,0.141
24-04-11 22:43,0.085
24-04-11 23:43,0.045
25-04-11 0:43,0.029
25-04-11 1:43,0.027
25-04-11 2:43,0.026
25-04-11 3:43,0.026
25-04-11 4:43,0.026
25-04-11 5:43,0.017
25-04-11 6:43,0.009
25-04-11 7:43,0.011
25-04-11 8:43,0.032
25-04-11 9:43,0.036
25-04-11 10:43,0.024
25-04-11 11:43,0.021
25-04-11 12:43,0.04
25-04-11 13:43,0.099
25-04-11 14:43,0.22
25-04-11 15:43,0.36
25-04-11 16:43,0.498
25-04-11 17:43,0.603
25-04-11 18:43,0.634
25-04-11 19:43,0.6
25-04-11 20:43,0.502
25-04-11 21:43,0.404
25-04-11 22:43,0.301
25-04-11 23:43,0.223
26-04-11 0:43,0.168
26-04-11 1:43,0.134
26-04-11 2:43,0.12
26-04-11 3:43,0.125
26-04-11 4:43,0.133
26-04-11 5:43,0.112
26-04-11 6:43,0.108
26-04-11 7:43,0.157
26-04-11 8:43,0.211
26-04-11 9:43,0.233
26-04-11 10:43,0.236
26-04-11 11:43,0.254
26-04-11 12:43,0.319
26-04-11 13:43,0.431
26-04-11 14:43,0.57
26-04-11 15:43,0.669
26-04-11 16:43,0.712
26-04-11 17:43,0.728
26-04-11 18:43,0.715
26-04-11 19:43,0.689
26-04-11 20:43,0.692
26-04-11 21:43,0.701
26-04-11 22:43,0.698
26-04-11 23:43,0.694
27-04-11 0:43,0.699
27-04-11 1:43,0.707
27-04-11 2:43,0.676
27-04-11 3:43,0.63
27-04-11 4:43,0.609
27-04-11 5:43,0.598
27-04-11 6:43,0.574
27-04-11 7:43,0.542
27-04-11 8:43,0.518
27-04-11 9:43,0.503
27-04-11 10:43,0.488
27-04-11 11:43,0.486
27-04-11 12:43,0.511
27-04-11 13:43,0.556
27-04-11 14:43,0.599
27-04-11 15:43,0.593
27-04-11 16:43,0.536
27-04-11 17:43,0.509
27-04-11 18:43,0.487
27-04-11 19:43,0.433
27-04-11 20:43,0.425
27-04-11 21:43,0.441
27-04-11 22:43,0.44
27-04-11 23:43,0.425
28-04-11 0:43,0.4
28-04-11 1:43,0.36
28-04-11 2:43,0.294
28-04-11 3:43,0.25
28-04-11 4:43,0.22
28-04-11 5:43,0.187
28-04-11 6:43,0.139
28-04-11 7:43,0.087
28-04-11 8:43,0.052
28-04-11 9:43,0.038
28-04-11 10:43,0.034
28-04-11 11:43,0.047
28-04-11 12:43,0.08
28-04-11 13:43,0.118
28-04-11 14:43,0.151
28-04-11 15:43,0.151
28-04-11 16:43,0.132
28-04-11 17:43,0.149
28-04-11 18:43,0.165
28-04-11 19:43,0.153
28-04-11 20:43,0.149
28-04-11 21:43,0.147
28-04-11 22:43,0.144
28-04-11 23:43,0.144
29-04-11 0:43,0.151
29-04-11 1:43,0.166
29-04-11 2:43,0.165
29-04-11 3:43,0.155
29-04-11 4:43,0.153
29-04-11 5:43,0.136
29-04-11 6:43,0.154
29-04-11 7:43,0.198
29-04-11 8:43,0.285
29-04-11 9:43,0.404
29-04-11 10:43,0.525
29-04-11 11:43,0.653
29-04-11 12:43,0.766
29-04-11 13:43,0.835
29-04-11 14:43,0.874
29-04-11 15:43,0.88
29-04-11 16:43,0.907
29-04-11 17:43,0.94
29-04-11 18:43,0.968
29-04-11 19:43,0.981
29-04-11 20:43,0.981
29-04-11 21:43,0.977
29-04-11 22:43,0.964
29-04-11 23:43,0.945
30-04-11 0:43,0.916
30-04-11 1:43,0.869
30-04-11 2:43,0.827
30-04-11 3:43,0.785
30-04-11 4:43,0.737
30-04-11 5:43,0.716
30-04-11 6:43,0.758
30-04-11 7:43,0.816
30-04-11 8:43,0.849
30-04-11 9:43,0.872
30-04-11 10:43,0.901
30-04-11 11:43,0.928
30-04-11 12:43,0.948
30-04-11 13:43,0.957
30-04-11 14:43,0.96
30-04-11 15:43,0.943
30-04-11 16:43,0.944
30-04-11 17:43,0.959
30-04-11 18:43,0.959
30-04-11 19:43,0.949
30-04-11 20:43,0.939
30-04-11 21:43,0.921
30-04-11 22:43,0.901
30-04-11 23:43,0.881
1-05-11 0:43,0.861
1-05-11 1:43,0.84
1-05-11 2:43,0.812
1-05-11 3:43,0.793
1-05-11 4:43,0.769
1-05-11 5:43,0.747
1-05-11 6:43,0.782
1-05-11 7:43,0.827
1-05-11 8:43,0.856
1-05-11 9:43,0.878
1-05-11 10:43,0.883
1-05-11 11:43,0.878
1-05-11 12:43,0.867
1-05-11 13:43,0.873
1-05-11 14:43,0.879
1-05-11 15:43,0.872
1-05-11 16:43,0.843
1-05-11 17:43,0.862
1-05-11 18:43,0.886
1-05-11 19:43,0.883
1-05-11 20:43,0.865
1-05-11 21:43,0.834
1-05-11 22:43,0.789
1-05-11 23:43,0.741
2-05-11 0:43,0.708
2-05-11 1:43,0.693
2-05-11 2:43,0.694
2-05-11 3:43,0.708
2-05-11 4:43,0.717
2-05-11 5:43,0.721
2-05-11 6:43,0.808
2-05-11 7:43,0.86
2-05-11 8:43,0.879
2-05-11 9:43,0.891
2-05-11 10:43,0.896
2-05-11 11:43,0.893
2-05-11 12:43,0.889
2-05-11 13:43,0.894
2-05-11 14:43,0.909
2-05-11 15:43,0.919
2-05-11 16:43,0.898
2-05-11 17:43,0.865
2-05-11 18:43,0.875
2-05-11 19:43,0.868
2-05-11 20:43,0.842
2-05-11 21:43,0.806
2-05-11 22:43,0.757
2-05-11 23:43,0.708
3-05-11 0:43,0.677
3-05-11 1:43,0.659
3-05-11 2:43,0.634
3-05-11 3:43,0.615
3-05-11 4:43,0.577
3-05-11 5:43,0.535
3-05-11 6:43,0.529
3-05-11 7:43,0.502
3-05-11 8:43,0.464
3-05-11 9:43,0.396
3-05-11 10:43,0.29
3-05-11 11:43,0.193
3-05-11 12:43,0.14
3-05-11 13:43,0.136
3-05-11 14:43,0.19
3-05-11 15:43,0.254
3-05-11 16:43,0.311
3-05-11 17:43,0.362
3-05-11 18:43,0.412
3-05-11 19:43,0.388
3-05-11 20:43,0.338
3-05-11 21:43,0.278
3-05-11 22:43,0.22
3-05-11 23:43,0.158
4-05-11 0:43,0.118
4-05-11 1:43,0.089
4-05-11 2:43,0.049
4-05-11 3:43,0.024
4-05-11 4:43,0.012
4-05-11 5:43,0.008
4-05-11 6:43,0.008
4-05-11 7:43,0.005
4-05-11 8:43,0.005
4-05-11 9:43,0.005
4-05-11 10:43,0.008
4-05-11 11:43,0.02
4-05-11 12:43,0.036
4-05-11 13:43,0.052
4-05-11 14:43,0.066
4-05-11 15:43,0.067
4-05-11 16:43,0.072
4-05-11 17:43,0.064
4-05-11 18:43,0.064
4-05-11 19:43,0.048
4-05-11 20:43,0.039
4-05-11 21:43,0.044
4-05-11 22:43,0.05
4-05-11 23:43,0.056
5-05-11 0:43,0.063
5-05-11 1:43,0.073
5-05-11 2:43,0.062
5-05-11 3:43,0.045
5-05-11 4:43,0.03
5-05-11 5:43,0.014
5-05-11 6:43,0.01
5-05-11 7:43,0.015
5-05-11 8:43,0.018
5-05-11 9:43,0.02
5-05-11 10:43,0.019
5-05-11 11:43,0.014
5-05-11 12:43,0.008
5-05-11 13:43,0.004
5-05-11 14:43,0.003
5-05-11 15:43,0.002
5-05-11 16:43,0.003
5-05-11 17:43,0.015
5-05-11 18:43,0.077
5-05-11 19:43,0.161
5-05-11 20:43,0.211
5-05-11 21:43,0.225
5-05-11 22:43,0.221
5-05-11 23:43,0.211
6-05-11 0:43,0.189
6-05-11 1:43,0.164
6-05-11 2:43,0.145
6-05-11 3:43,0.131
6-05-11 4:43,0.106
6-05-11 5:43,0.057
6-05-11 6:43,0.038
6-05-11 7:43,0.052
6-05-11 8:43,0.09
6-05-11 9:43,0.103
6-05-11 10:43,0.086
6-05-11 11:43,0.057
6-05-11 12:43,0.03
6-05-11 13:43,0.013
6-05-11 14:43,0.005
6-05-11 15:43,0.001
6-05-11 16:43,0.001
6-05-11 17:43,0.009
6-05-11 18:43,0.048
6-05-11 19:43,0.112
6-05-11 20:43,0.169
6-05-11 21:43,0.206
6-05-11 22:43,0.225
6-05-11 23:43,0.23
7-05-11 0:43,0.233
7-05-11 1:43,0.242
7-05-11 2:43,0.222
7-05-11 3:43,0.203
7-05-11 4:43,0.191
7-05-11 5:43,0.164
7-05-11 6:43,0.171
7-05-11 7:43,0.227
7-05-11 8:43,0.311
7-05-11 9:43,0.409
7-05-11 10:43,0.475
7-05-11 11:43,0.502
7-05-11 12:43,0.512
7-05-11 13:43,0.495
7-05-11 14:43,0.447
7-05-11 15:43,0.402
7-05-11 16:43,0.433
7-05-11 17:43,0.507
7-05-11 18:43,0.566
7-05-11 19:43,0.599
7-05-11 20:43,0.645
7-05-11 21:43,0.713
7-05-11 22:43,0.793
7-05-11 23:43,0.85
8-05-11 0:43,0.88
8-05-11 1:43,0.894
8-05-11 2:43,0.886
8-05-11 3:43,0.853
8-05-11 4:43,0.769
8-05-11 5:43,0.648
8-05-11 6:43,0.51
8-05-11 7:43,0.433
8-05-11 8:43,0.32
8-05-11 9:43,0.187
8-05-11 10:43,0.096
8-05-11 11:43,0.037
8-05-11 12:43,0.013
8-05-11 13:43,0.004
8-05-11 14:43,0.001
8-05-11 15:43,0.001
8-05-11 16:43,0.009
8-05-11 17:43,0.026
8-05-11 18:43,0.036
8-05-11 19:43,0.03
8-05-11 20:43,0.018
8-05-11 21:43,0.009
8-05-11 22:43,0.004
8-05-11 23:43,0.002
9-05-11 0:43,0.001
9-05-11 1:43,0
9-05-11 2:43,0
9-05-11 3:43,0
9-05-11 4:43,0
9-05-11 5:43,0
9-05-11 6:43,0
9-05-11 7:43,0
9-05-11 8:43,0
9-05-11 9:43,0
9-05-11 10:43,0
9-05-11 11:43,0.001
9-05-11 12:43,0.003
9-05-11 13:43,0.003
9-05-11 14:43,0.001
9-05-11 15:43,0
9-05-11 16:43,0
9-05-11 17:43,0.001
9-05-11 18:43,0.002
9-05-11 19:43,0.002
9-05-11 20:43,0.002
9-05-11 21:43,0.002
9-05-11 22:43,0.002
9-05-11 23:43,0.005
10-05-11 0:43,0.006
10-05-11 1:43,0.004
10-05-11 2:43,0.003
10-05-11 3:43,0.002
10-05-11 4:43,0
10-05-11 5:43,0
10-05-11 6:43,0
10-05-11 7:43,0
10-05-11 8:43,0
10-05-11 9:43,0
10-05-11 10:43,0
10-05-11 11:43,0
10-05-11 12:43,0
10-05-11 13:43,0
10-05-11 14:43,0.001
10-05-11 15:43,0.004
10-05-11 16:43,0.013
10-05-11 17:43,0.04
10-05-11 18:43,0.054
10-05-11 19:43,0.045
10-05-11 20:43,0.025
10-05-11 21:43,0.025
10-05-11 22:43,0.03
10-05-11 23:43,0.03
11-05-11 0:43,0.024
11-05-11 1:43,0.026
11-05-11 2:43,0.038
11-05-11 3:43,0.051
11-05-11 4:43,0.049
11-05-11 5:43,0.04
11-05-11 6:43,0.042
11-05-11 7:43,0.04
11-05-11 8:43,0.043
11-05-11 9:43,0.048
11-05-11 10:43,0.052
11-05-11 11:43,0.06
11-05-11 12:43,0.065
11-05-11 13:43,0.064
11-05-11 14:43,0.05
11-05-11 15:43,0.028
11-05-11 16:43,0.013
11-05-11 17:43,0.007
11-05-11 18:43,0.003
11-05-11 19:43,0.004
11-05-11 20:43,0.007
11-05-11 21:43,0.022
11-05-11 22:43,0.037
11-05-11 23:43,0.041
12-05-11 0:43,0.041
12-05-11 1:43,0.042
12-05-11 2:43,0.045
12-05-11 3:43,0.051
12-05-11 4:43,0.063
12-05-11 5:43,0.089
12-05-11 6:43,0.117
12-05-11 7:43,0.149
12-05-11 8:43,0.208
12-05-11 9:43,0.274
12-05-11 10:43,0.342
12-05-11 11:43,0.407
12-05-11 12:43,0.463
12-05-11 13:43,0.479
12-05-11 14:43,0.454
12-05-11 15:43,0.397
12-05-11 16:43,0.291
12-05-11 17:43,0.186
12-05-11 18:43,0.172
12-05-11 19:43,0.196
12-05-11 20:43,0.242
12-05-11 21:43,0.272
12-05-11 22:43,0.27
12-05-11 23:43,0.228
13-05-11 0:43,0.161
13-05-11 1:43,0.091
13-05-11 2:43,0.027
13-05-11 3:43,0.004
13-05-11 4:43,0
13-05-11 5:43,0
13-05-11 6:43,0.003
13-05-11 7:43,0.019
13-05-11 8:43,0.055
13-05-11 9:43,0.081
13-05-11 10:43,0.075
13-05-11 11:43,0.041
13-05-11 12:43,0.025
13-05-11 13:43,0.012
13-05-11 14:43,0.006
13-05-11 15:43,0.001
13-05-11 16:43,0
13-05-11 17:43,0
13-05-11 18:43,0.001
13-05-11 19:43,0.001
13-05-11 20:43,0.001
13-05-11 21:43,0.001
13-05-11 22:43,0.011
13-05-11 23:43,0.047
14-05-11 0:43,0.098
14-05-11 1:43,0.151
14-05-11 2:43,0.159
14-05-11 3:43,0.184
14-05-11 4:43,0.243
14-05-11 5:43,0.328
14-05-11 6:43,0.367
14-05-11 7:43,0.375
14-05-11 8:43,0.375
14-05-11 9:43,0.403
14-05-11 10:43,0.439
14-05-11 11:43,0.453
14-05-11 12:43,0.471
14-05-11 13:43,0.498
14-05-11 14:43,0.539
14-05-11 15:43,0.525
14-05-11 16:43,0.424
14-05-11 17:43,0.295
14-05-11 18:43,0.281
14-05-11 19:43,0.29
14-05-11 20:43,0.319
14-05-11 21:43,0.355
14-05-11 22:43,0.384
14-05-11 23:43,0.409
15-05-11 0:43,0.413
15-05-11 1:43,0.375
15-05-11 2:43,0.326
15-05-11 3:43,0.278
15-05-11 4:43,0.242
15-05-11 5:43,0.226
15-05-11 6:43,0.233
15-05-11 7:43,0.246
15-05-11 8:43,0.24
15-05-11 9:43,0.261
15-05-11 10:43,0.293
15-05-11 11:43,0.331
15-05-11 12:43,0.354
15-05-11 13:43,0.34
15-05-11 14:43,0.305
15-05-11 15:43,0.226
15-05-11 16:43,0.133
15-05-11 17:43,0.084
15-05-11 18:43,0.13
15-05-11 19:43,0.23
15-05-11 20:43,0.333
15-05-11 21:43,0.411
15-05-11 22:43,0.46
15-05-11 23:43,0.515
16-05-11 0:43,0.594
16-05-11 1:43,0.681
16-05-11 2:43,0.724
16-05-11 3:43,0.717
16-05-11 4:43,0.715
16-05-11 5:43,0.671
16-05-11 6:43,0.649
16-05-11 7:43,0.618
16-05-11 8:43,0.602
16-05-11 9:43,0.638
16-05-11 10:43,0.655
16-05-11 11:43,0.671
16-05-11 12:43,0.665
16-05-11 13:43,0.609
16-05-11 14:43,0.58
16-05-11 15:43,0.543
16-05-11 16:43,0.545
16-05-11 17:43,0.533
16-05-11 18:43,0.583
16-05-11 19:43,0.632
16-05-11 20:43,0.646
16-05-11 21:43,0.613
16-05-11 22:43,0.54
16-05-11 23:43,0.486
17-05-11 0:43,0.414
17-05-11 1:43,0.37
17-05-11 2:43,0.323
17-05-11 3:43,0.297
17-05-11 4:43,0.273
17-05-11 5:43,0.251
17-05-11 6:43,0.247
17-05-11 7:43,0.233
17-05-11 8:43,0.2
17-05-11 9:43,0.181
17-05-11 10:43,0.179
17-05-11 11:43,0.18
17-05-11 12:43,0.198
17-05-11 13:43,0.203
17-05-11 14:43,0.219
17-05-11 15:43,0.23
17-05-11 16:43,0.227
17-05-11 17:43,0.218
17-05-11 18:43,0.224
17-05-11 19:43,0.276
17-05-11 20:43,0.318
17-05-11 21:43,0.337
17-05-11 22:43,0.338
17-05-11 23:43,0.329
18-05-11 0:43,0.306
18-05-11 1:43,0.269
18-05-11 2:43,0.228
18-05-11 3:43,0.203
18-05-11 4:43,0.193
18-05-11 5:43,0.218
18-05-11 6:43,0.267
18-05-11 7:43,0.342
18-05-11 8:43,0.429
18-05-11 9:43,0.527
18-05-11 10:43,0.571
18-05-11 11:43,0.583
18-05-11 12:43,0.566
18-05-11 13:43,0.547
18-05-11 14:43,0.559
18-05-11 15:43,0.538
18-05-11 16:43,0.43
18-05-11 17:43,0.334
18-05-11 18:43,0.29
18-05-11 19:43,0.27
18-05-11 20:43,0.248
18-05-11 21:43,0.213
18-05-11 22:43,0.159
18-05-11 23:43,0.065
19-05-11 0:43,0.015
19-05-11 1:43,0.001
19-05-11 2:43,0
19-05-11 3:43,0
19-05-11 4:43,0
19-05-11 5:43,0
19-05-11 6:43,0
19-05-11 7:43,0
19-05-11 8:43,0
19-05-11 9:43,0.002
19-05-11 10:43,0.004
19-05-11 11:43,0.013
19-05-11 12:43,0.033
19-05-11 13:43,0.051
19-05-11 14:43,0.051
19-05-11 15:43,0.041
19-05-11 16:43,0.032
19-05-11 17:43,0.036
19-05-11 18:43,0.038
19-05-11 19:43,0.034
19-05-11 20:43,0.027
19-05-11 21:43,0.023
19-05-11 22:43,0.014
19-05-11 23:43,0.009
20-05-11 0:43,0.007
20-05-11 1:43,0.005
20-05-11 2:43,0.003
20-05-11 3:43,0.001
20-05-11 4:43,0
20-05-11 5:43,0
20-05-11 6:43,0
20-05-11 7:43,0
20-05-11 8:43,0.009
20-05-11 9:43,0.041
20-05-11 10:43,0.083
20-05-11 11:43,0.119
20-05-11 12:43,0.14
20-05-11 13:43,0.134
20-05-11 14:43,0.107
20-05-11 15:43,0.07
20-05-11 16:43,0.035
20-05-11 17:43,0.012
20-05-11 18:43,0.004
20-05-11 19:43,0.002
20-05-11 20:43,0.004
20-05-11 21:43,0.006
20-05-11 22:43,0.009
20-05-11 23:43,0.012
21-05-11 0:43,0.012
21-05-11 1:43,0.01
21-05-11 2:43,0.007
21-05-11 3:43,0.005
21-05-11 4:43,0.002
21-05-11 5:43,0.001
21-05-11 6:43,0.002
21-05-11 7:43,0.004
21-05-11 8:43,0.006
21-05-11 9:43,0.006
21-05-11 10:43,0.003
21-05-11 11:43,0.001
21-05-11 12:43,0
21-05-11 13:43,0.001
21-05-11 14:43,0.001
21-05-11 15:43,0.002
21-05-11 16:43,0.002
21-05-11 17:43,0.004
21-05-11 18:43,0.005
21-05-11 19:43,0.004
21-05-11 20:43,0.009
21-05-11 21:43,0.038
21-05-11 22:43,0.11
21-05-11 23:43,0.189
22-05-11 0:43,0.246
22-05-11 1:43,0.272
22-05-11 2:43,0.256
22-05-11 3:43,0.231
22-05-11 4:43,0.245
22-05-11 5:43,0.303
22-05-11 6:43,0.481
22-05-11 7:43,0.716
22-05-11 8:43,0.879
22-05-11 9:43,0.939
22-05-11 10:43,0.955
22-05-11 11:43,0.961
22-05-11 12:43,0.979
22-05-11 13:43,0.993
22-05-11 14:43,0.998
22-05-11 15:43,0.993
22-05-11 16:43,0.973
22-05-11 17:43,0.901
22-05-11 18:43,0.818
22-05-11 19:43,0.691
22-05-11 20:43,0.548
22-05-11 21:43,0.421
22-05-11 22:43,0.337
22-05-11 23:43,0.289
23-05-11 0:43,0.251
23-05-11 1:43,0.246
23-05-11 2:43,0.244
23-05-11 3:43,0.226
23-05-11 4:43,0.216
23-05-11 5:43,0.291
23-05-11 6:43,0.484
23-05-11 7:43,0.665
23-05-11 8:43,0.778
23-05-11 9:43,0.838
23-05-11 10:43,0.869
23-05-11 11:43,0.895
23-05-11 12:43,0.916
23-05-11 13:43,0.932
23-05-11 14:43,0.921
23-05-11 15:43,0.916
23-05-11 16:43,0.878
23-05-11 17:43,0.831
23-05-11 18:43,0.835
23-05-11 19:43,0.845
23-05-11 20:43,0.863
23-05-11 21:43,0.873
23-05-11 22:43,0.868
23-05-11 23:43,0.783
24-05-11 0:43,0.745
24-05-11 1:43,0.719
24-05-11 2:43,0.712
24-05-11 3:43,0.685
24-05-11 4:43,0.672
24-05-11 5:43,0.687
24-05-11 6:43,0.709
24-05-11 7:43,0.715
24-05-11 8:43,0.677
24-05-11 9:43,0.627
24-05-11 10:43,0.604
24-05-11 11:43,0.603
24-05-11 12:43,0.585
24-05-11 13:43,0.522
24-05-11 14:43,0.464
24-05-11 15:43,0.405
24-05-11 16:43,0.34
24-05-11 17:43,0.234
24-05-11 18:43,0.199
24-05-11 19:43,0.178
24-05-11 20:43,0.18
24-05-11 21:43,0.175
24-05-11 22:43,0.145
24-05-11 23:43,0.111
25-05-11 0:43,0.085
25-05-11 1:43,0.071
25-05-11 2:43,0.039
25-05-11 3:43,0.016
25-05-11 4:43,0.009
25-05-11 5:43,0.01
25-05-11 6:43,0.015
25-05-11 7:43,0.027
25-05-11 8:43,0.039
25-05-11 9:43,0.041
25-05-11 10:43,0.033
25-05-11 11:43,0.025
25-05-11 12:43,0.024
25-05-11 13:43,0.03
25-05-11 14:43,0.031
25-05-11 15:43,0.027
25-05-11 16:43,0.018
25-05-11 17:43,0.023
25-05-11 18:43,0.096
25-05-11 19:43,0.233
25-05-11 20:43,0.397
25-05-11 21:43,0.504
25-05-11 22:43,0.548
25-05-11 23:43,0.533
26-05-11 0:43,0.5
26-05-11 1:43,0.503
26-05-11 2:43,0.513
26-05-11 3:43,0.533
26-05-11 4:43,0.534
26-05-11 5:43,0.668
26-05-11 6:43,0.888
26-05-11 7:43,0.959
26-05-11 8:43,0.973
26-05-11 9:43,0.988
26-05-11 10:43,0.995
26-05-11 11:43,1
26-05-11 12:43,1.003
26-05-11 13:43,1.003
26-05-11 14:43,1
26-05-11 15:43,1
26-05-11 16:43,0.997
26-05-11 17:43,0.995
26-05-11 18:43,0.992
26-05-11 19:43,0.971
26-05-11 20:43,0.915
26-05-11 21:43,0.835
26-05-11 22:43,0.773
26-05-11 23:43,0.69
27-05-11 0:43,0.656
27-05-11 1:43,0.615
27-05-11 2:43,0.571
27-05-11 3:43,0.528
27-05-11 4:43,0.462
27-05-11 5:43,0.418
27-05-11 6:43,0.392
27-05-11 7:43,0.397
27-05-11 8:43,0.411
27-05-11 9:43,0.427
27-05-11 10:43,0.429
27-05-11 11:43,0.428
27-05-11 12:43,0.408
27-05-11 13:43,0.355
27-05-11 14:43,0.268
27-05-11 15:43,0.185
27-05-11 16:43,0.12
27-05-11 17:43,0.076
27-05-11 18:43,0.057
27-05-11 19:43,0.11
27-05-11 20:43,0.198
27-05-11 21:43,0.273
27-05-11 22:43,0.328
27-05-11 23:43,0.352
28-05-11 0:43,0.382
28-05-11 1:43,0.43
28-05-11 2:43,0.486
28-05-11 3:43,0.499
28-05-11 4:43,0.508
28-05-11 5:43,0.585
28-05-11 6:43,0.686
28-05-11 7:43,0.808
28-05-11 8:43,0.897
28-05-11 9:43,0.902
28-05-11 10:43,0.915
28-05-11 11:43,0.924
28-05-11 12:43,0.928
28-05-11 13:43,0.928
28-05-11 14:43,0.927
28-05-11 15:43,0.92
28-05-11 16:43,0.919
28-05-11 17:43,0.919
28-05-11 18:43,0.913
28-05-11 19:43,0.889
28-05-11 20:43,0.846
28-05-11 21:43,0.789
28-05-11 22:43,0.732
28-05-11 23:43,0.693
29-05-11 0:43,0.674
29-05-11 1:43,0.677
29-05-11 2:43,0.7
29-05-11 3:43,0.702
29-05-11 4:43,0.701
29-05-11 5:43,0.744
29-05-11 6:43,0.812
29-05-11 7:43,0.859
29-05-11 8:43,0.891
29-05-11 9:43,0.918
29-05-11 10:43,0.942
29-05-11 11:43,0.96
29-05-11 12:43,0.97
29-05-11 13:43,0.968
29-05-11 14:43,0.949
29-05-11 15:43,0.926
29-05-11 16:43,0.888
29-05-11 17:43,0.798
29-05-11 18:43,0.68
29-05-11 19:43,0.573
29-05-11 20:43,0.47
29-05-11 21:43,0.357
29-05-11 22:43,0.242
29-05-11 23:43,0.135
30-05-11 0:43,0.06
30-05-11 1:43,0.026
30-05-11 2:43,0.025
30-05-11 3:43,0.042
30-05-11 4:43,0.038
30-05-11 5:43,0.042
30-05-11 6:43,0.043
30-05-11 7:43,0.046
30-05-11 8:43,0.046
30-05-11 9:43,0.055
30-05-11 10:43,0.066
30-05-11 11:43,0.082
30-05-11 12:43,0.113
30-05-11 13:43,0.117
30-05-11 14:43,0.096
30-05-11 15:43,0.069
30-05-11 16:43,0.08
30-05-11 17:43,0.085
30-05-11 18:43,0.077
